user_id,timestamp,user_role,service_type,department,access_method,device_type,login_frequency,session_duration,time_since_last_login,location_distance_km,access_count_7d,failed_attempts_24h,session_requests,login_location,usual_location,device_id,usual_device_id,is_off_hours,location_mismatch,device_mismatch,risk_level
U01951,2025-06-07T01:48:00,citizen,general_info,defense,mobile_app,mobile,12.0,196.21,12.95,0.0,18,0,21,Hyderabad,Hyderabad,DEV25111,DEV25111,1,0,0,1
U00707,2025-03-25T11:29:00,citizen,general_info,education,web_portal,mobile,21.0,148.05,72.37,0.0,11,1,28,Delhi,Delhi,DEV27510,DEV95371,0,0,1,0
U00692,2025-06-07T11:03:00,gov_employee,tax_filing,general,mobile_app,browser,13.0,199.95,43.95,0.0,15,1,32,Kolkata,Kolkata,DEV80910,DEV80910,0,0,0,0
U00582,2025-04-26T12:09:00,gov_employee,general_info,finance,web_portal,browser,7.0,208.39,31.71,1575.6,17,1,28,Pune,Kolkata,DEV19496,DEV19496,0,1,0,1
U02117,2025-06-29T16:00:00,gov_employee,benefits_application,general,mobile_app,browser,13.0,176.63,56.4,0.0,20,0,20,Mumbai,Mumbai,DEV40984,DEV40984,0,0,0,0
U02317,2025-05-25T19:58:00,admin,general_info,general,web_portal,mobile,16.0,294.71,33.33,515.24,14,0,24,Hyderabad,Chennai,DEV78754,DEV78754,0,1,0,1
U00340,2025-06-28T14:18:00,citizen,general_info,general,mobile_app,browser,11.0,253.54,27.71,0.0,10,0,24,Mumbai,Mumbai,DEV65554,DEV65554,0,0,0,0
U00803,2025-04-09T10:25:00,gov_employee,general_info,health,mobile_app,browser,10.0,480.7,17.21,440.32,18,1,33,Ahmedabad,Mumbai,DEV18244,DEV18244,0,1,0,1
U02405,2025-03-23T09:09:00,citizen,identity_verification,general,web_portal,browser,11.0,163.17,28.78,515.24,14,0,27,Chennai,Hyderabad,DEV88784,DEV88784,0,1,0,0
U00153,2025-05-13T11:44:00,citizen,general_info,health,mobile_app,browser,11.0,283.58,5.17,0.0,13,1,26,Bangalore,Bangalore,DEV37355,DEV37355,0,0,0,0
U01078,2025-02-25T22:53:00,citizen,tax_filing,defense,mobile_app,mobile,7.0,,91.28,515.24,18,0,33,Chennai,Hyderabad,DEV35380,DEV35380,1,1,0,2
U02379,2025-02-16T23:14:00,gov_employee,benefits_application,general,api,mobile,12.0,233.02,39.62,0.0,16,0,20,Pune,Pune,DEV75092,DEV75092,1,0,0,0
U02118,2025-03-15T14:17:00,citizen,benefits_application,health,web_portal,browser,12.0,270.12,79.13,0.0,15,0,25,Bangalore,Bangalore,DEV57965,DEV57965,0,0,0,0
U00515,2025-05-01T11:09:00,admin,license_renewal,general,mobile_app,browser,9.0,450.77,50.01,735.46,12,1,30,Pune,Bangalore,DEV22329,DEV22329,0,1,0,1
U01475,2025-05-23T05:27:00,citizen,general_info,health,web_portal,mobile,12.0,110.46,52.64,0.0,11,0,25,Mumbai,Mumbai,DEV14567,DEV14567,1,0,0,0
U01856,2025-01-02T10:26:00,citizen,tax_filing,general,web_portal,browser,12.0,242.46,83.1,0.0,19,1,30,Hyderabad,Hyderabad,DEV96282,DEV96282,0,0,0,0
U00403,2025-05-10T09:14:00,gov_employee,tax_filing,general,mobile_app,mobile,10.0,71.5,21.49,0.0,11,0,19,Ahmedabad,Ahmedabad,DEV59786,DEV59786,0,0,0,0
U02187,2025-02-27T15:16:00,gov_employee,license_renewal,health,mobile_app,mobile,8.0,227.5,7.84,0.0,20,0,28,Chennai,Chennai,DEV15912,DEV15912,0,0,0,0
U01232,2025-03-21T10:08:00,citizen,general_info,finance,web_portal,mobile,12.0,144.11,34.13,0.0,14,0,30,Pune,Pune,DEV22205,DEV22205,0,0,0,0
U00714,2025-03-12T11:14:00,citizen,identity_verification,finance,mobile_app,browser,13.0,144.09,53.19,915.02,17,0,27,Pune,Chennai,DEV80448,DEV80448,0,1,0,2
U02266,2025-01-12T22:02:00,citizen,general_info,defense,mobile_app,mobile,14.0,110.26,21.11,1358.16,19,0,33,Kolkata,Chennai,DEV75792,DEV75792,1,1,0,2
U01885,2025-06-08T04:43:00,citizen,tax_filing,general,mobile_app,mobile,11.0,904.51,76.13,0.0,14,1,21,Delhi,Delhi,DEV33769,DEV33769,1,0,0,1
U01571,2025-06-17T15:01:00,gov_employee,benefits_application,finance,mobile_app,mobile,8.0,291.64,29.86,0.0,13,0,20,Ahmedabad,Ahmedabad,DEV20492,DEV20492,0,0,0,0
U01194,2025-05-27T04:24:00,citizen,benefits_application,education,web_portal,desktop_client,,153.3,1.83,0.0,15,1,25,Delhi,Delhi,DEV54122,DEV37042,1,0,1,1
U01558,2025-03-22T13:22:00,citizen,tax_filing,health,web_portal,mobile,13.0,42.64,9.07,0.0,17,0,24,Pune,Pune,DEV22665,DEV22665,0,0,0,0
U00802,2025-06-05T23:31:00,citizen,general_info,finance,web_portal,tablet,6.0,247.19,35.66,0.0,16,1,28,Kolkata,Kolkata,DEV10159,DEV10159,1,0,0,1
U00173,2025-05-16T16:27:00,gov_employee,license_renewal,finance,web_portal,browser,11.0,142.05,57.31,0.0,15,0,25,Hyderabad,Hyderabad,DEV47441,DEV47441,0,0,0,0
U02409,2025-03-07T10:36:00,citizen,tax_filing,education,web_portal,mobile,13.0,54.08,23.6,0.0,19,2,27,Ahmedabad,Ahmedabad,DEV10385,DEV26571,0,0,1,1
U00322,2025-04-07T13:01:00,gov_employee,benefits_application,defense,web_portal,tablet,10.0,31.44,12.27,119.93,14,3,30,Mumbai,Pune,DEV54547,DEV54547,0,1,0,1
U00274,2025-03-11T09:33:00,citizen,benefits_application,general,web_portal,browser,10.0,76.27,13.13,1304.22,14,1,22,Kolkata,Delhi,DEV84055,DEV84055,0,1,0,1
U01925,2025-03-06T01:09:00,citizen,tax_filing,defense,web_portal,browser,9.0,57.8,11.1,1560.68,17,0,26,Kolkata,Bangalore,DEV69274,DEV69274,1,1,0,2
U00890,2025-06-05T12:36:00,admin,general_info,general,web_portal,browser,16.0,65.59,25.81,0.0,13,3,31,Pune,Pune,DEV55607,DEV55607,0,0,0,0
U01923,2025-06-20T22:03:00,gov_employee,general_info,health,mobile_app,mobile,12.0,,21.06,0.0,20,0,35,Delhi,Delhi,DEV45863,DEV45863,1,0,0,0
U01034,2025-01-31T14:28:00,gov_employee,general_info,health,web_portal,browser,12.0,216.22,75.14,0.0,14,0,20,Ahmedabad,Ahmedabad,DEV90519,DEV76025,0,0,1,0
U01490,2025-05-27T03:54:00,citizen,general_info,health,web_portal,mobile,12.0,134.28,47.87,0.0,16,0,21,Mumbai,Mumbai,DEV43942,DEV37094,1,0,1,1
U00059,2025-05-24T12:22:00,citizen,general_info,finance,mobile_app,browser,11.0,441.59,12.76,0.0,11,0,21,Delhi,Delhi,DEV17400,DEV17400,0,0,0,0
U02154,2025-03-18T09:24:00,citizen,identity_verification,defense,web_portal,desktop_client,10.0,130.19,53.84,290.59,11,1,23,Bangalore,Chennai,DEV43012,DEV43012,0,1,0,1
U01940,2025-03-25T07:25:00,citizen,benefits_application,general,web_portal,browser,9.0,184.46,0.5,119.93,23,1,24,Mumbai,Pune,DEV68703,DEV68703,0,1,0,1
U00942,2025-04-22T18:15:00,admin,benefits_application,health,mobile_app,mobile,9.0,108.04,129.1,621.55,15,0,34,Mumbai,Hyderabad,DEV20561,DEV20561,0,1,0,1
U01023,2025-05-04T00:49:00,citizen,tax_filing,health,mobile_app,browser,11.0,336.53,51.21,0.0,12,0,29,Delhi,Delhi,DEV83933,DEV83933,1,0,0,1
U01025,2025-06-11T13:53:00,gov_employee,general_info,health,mobile_app,tablet,10.0,33.18,46.08,0.0,19,1,22,Delhi,Delhi,DEV18026,DEV18026,0,0,0,0
U02422,2025-03-09T16:27:00,gov_employee,general_info,health,mobile_app,mobile,11.0,79.8,34.63,0.0,9,0,25,Pune,Pune,DEV76333,DEV76333,0,0,0,0
U02177,2025-03-05T15:54:00,citizen,tax_filing,general,mobile_app,mobile,7.0,192.9,22.5,0.0,17,0,24,Pune,Pune,DEV22363,DEV22363,0,0,0,0
U01989,2025-06-27T12:17:00,citizen,general_info,defense,web_portal,desktop_client,7.0,,33.77,0.0,13,2,28,Bangalore,Bangalore,DEV42856,DEV95435,0,0,1,1
U01767,2025-01-27T00:41:00,citizen,benefits_application,general,mobile_app,mobile,,370.21,7.19,1358.16,11,0,26,Kolkata,Chennai,DEV76830,DEV76830,1,1,0,2
U00618,2025-01-30T08:25:00,citizen,general_info,finance,web_portal,browser,10.0,133.89,53.98,0.0,22,0,18,Bangalore,Bangalore,DEV79301,DEV11431,0,0,1,0
U00781,2025-03-19T01:09:00,citizen,benefits_application,education,mobile_app,desktop_client,13.0,151.42,22.31,0.0,17,1,28,Pune,Pune,DEV37103,DEV37103,1,0,0,1
U02283,2025-06-02T17:06:00,citizen,benefits_application,general,mobile_app,mobile,10.0,107.81,70.14,0.0,12,0,27,Kolkata,Kolkata,DEV44346,DEV44346,0,0,0,0
U00691,2025-04-27T08:41:00,gov_employee,general_info,general,web_portal,browser,13.0,209.22,21.33,0.0,10,0,29,Bangalore,Bangalore,DEV91768,DEV91768,0,0,0,0
U02157,2025-03-27T08:49:00,gov_employee,benefits_application,finance,web_portal,mobile,12.0,114.4,123.39,290.59,16,2,26,Bangalore,Chennai,DEV60621,DEV60621,0,1,0,1
U00438,2025-05-20T10:04:00,citizen,general_info,finance,web_portal,browser,10.0,58.46,129.38,0.0,15,1,32,Hyderabad,Hyderabad,DEV91537,DEV91537,0,0,0,0
U00346,2025-03-06T00:04:00,gov_employee,tax_filing,general,web_portal,tablet,12.0,266.59,23.29,1560.68,19,0,33,Bangalore,Kolkata,DEV22937,DEV27674,1,1,1,2
U00457,2025-05-21T13:21:00,gov_employee,general_info,general,mobile_app,browser,15.0,132.51,67.58,0.0,15,3,15,Delhi,Delhi,DEV83297,DEV83297,0,0,0,0
U01613,2025-05-29T13:25:00,citizen,tax_filing,defense,mobile_app,mobile,15.0,353.77,7.29,0.0,15,2,17,Kolkata,Kolkata,DEV80649,DEV92464,0,0,1,0
U00156,2025-04-17T10:11:00,citizen,benefits_application,education,web_portal,browser,8.0,207.66,58.19,0.0,17,0,27,Ahmedabad,Ahmedabad,DEV44349,DEV44349,0,0,0,0
U01877,2025-04-01T19:39:00,citizen,general_info,health,web_portal,mobile,8.0,102.7,50.0,0.0,10,0,16,Kolkata,Kolkata,DEV58928,DEV58928,0,0,0,0
U01890,2025-04-06T10:46:00,gov_employee,benefits_application,finance,web_portal,browser,20.0,60.64,56.49,0.0,19,5,27,Bangalore,Bangalore,DEV38251,DEV38251,0,0,0,0
U01494,2025-03-10T02:41:00,admin,general_info,defense,mobile_app,browser,12.0,103.83,1.71,0.0,15,0,26,Chennai,Chennai,DEV65514,DEV65514,1,0,0,1
U02329,2025-02-21T09:50:00,citizen,tax_filing,general,web_portal,mobile,16.0,249.73,12.25,0.0,19,0,31,Pune,Pune,DEV72576,DEV72576,0,0,0,0
U02249,2025-01-05T16:09:00,gov_employee,tax_filing,health,mobile_app,browser,13.0,219.83,28.9,0.0,17,0,22,Kolkata,Kolkata,DEV35017,DEV35017,0,0,0,0
U00003,2025-03-16T10:45:00,gov_employee,benefits_application,health,web_portal,tablet,13.0,226.53,12.2,0.0,21,0,23,Mumbai,Mumbai,DEV74925,DEV74925,0,0,0,0
U01889,2025-01-03T04:12:00,citizen,general_info,general,web_portal,mobile,6.0,55.28,16.22,440.32,16,2,30,Mumbai,Ahmedabad,DEV91029,DEV91029,1,1,0,2
U00580,2025-03-28T14:57:00,citizen,general_info,health,web_portal,browser,9.0,153.78,87.17,0.0,7,5,23,Kolkata,Kolkata,DEV77260,DEV77260,0,0,0,0
U01382,2025-01-10T01:50:00,gov_employee,general_info,finance,mobile_app,browser,,232.47,37.0,0.0,17,0,32,Bangalore,Bangalore,DEV80832,DEV80832,1,0,0,1
U00168,2025-01-08T07:44:00,gov_employee,general_info,general,mobile_app,mobile,12.0,104.64,58.31,0.0,21,0,33,Ahmedabad,Ahmedabad,DEV46187,DEV46187,0,0,0,0
U00473,2025-03-21T14:26:00,citizen,general_info,health,web_portal,mobile,13.0,530.68,9.44,845.13,21,0,29,Mumbai,Bangalore,DEV64691,DEV64691,0,1,0,1
U01172,2025-06-07T10:46:00,citizen,benefits_application,health,web_portal,mobile,10.0,111.2,126.68,0.0,18,0,21,Bangalore,Bangalore,DEV65798,DEV65798,0,0,0,0
U00509,2025-04-28T15:26:00,citizen,general_info,education,web_portal,mobile,17.0,351.0,11.42,0.0,16,0,28,Ahmedabad,Ahmedabad,DEV19715,DEV19715,0,0,0,0
U02281,2025-05-25T09:47:00,citizen,license_renewal,general,web_portal,browser,8.0,80.65,13.88,0.0,17,0,27,Bangalore,Bangalore,DEV77381,DEV77381,0,0,0,0
U02160,2025-01-23T17:03:00,citizen,general_info,health,mobile_app,browser,13.0,332.74,133.44,0.0,19,0,20,Bangalore,Bangalore,DEV49994,DEV49994,0,0,0,0
U02288,2025-01-29T22:46:00,gov_employee,general_info,health,mobile_app,browser,8.0,145.95,55.95,0.0,20,0,32,Chennai,Chennai,DEV23908,DEV23908,1,0,0,1
U00363,2025-05-02T07:37:00,citizen,benefits_application,finance,web_portal,browser,8.0,160.62,30.82,1618.63,15,0,23,Kolkata,Ahmedabad,DEV78985,DEV22987,0,1,1,2
U00602,2025-01-08T22:11:00,citizen,benefits_application,finance,web_portal,desktop_client,13.0,115.57,32.79,0.0,12,0,27,Bangalore,Bangalore,DEV67775,DEV67775,1,0,0,1
U01417,2025-05-04T08:31:00,citizen,identity_verification,finance,mobile_app,desktop_client,13.0,459.11,95.17,0.0,8,0,24,Delhi,Delhi,DEV17533,DEV17533,0,0,0,0
U01134,2025-06-27T08:38:00,citizen,benefits_application,finance,mobile_app,browser,15.0,418.09,0.53,0.0,11,0,36,Bangalore,Bangalore,DEV77489,DEV88388,0,0,1,1
U02133,2025-04-24T10:28:00,citizen,benefits_application,general,web_portal,mobile,12.0,310.75,159.31,0.0,20,0,29,Ahmedabad,Ahmedabad,DEV99506,DEV99506,0,0,0,0
U01878,2025-06-27T19:07:00,citizen,tax_filing,general,mobile_app,mobile,8.0,126.79,296.46,0.0,21,1,27,Chennai,Chennai,DEV37626,DEV37626,0,0,0,0
U00268,2025-01-31T12:49:00,citizen,general_info,defense,web_portal,desktop_client,11.0,109.05,177.03,845.13,14,0,23,Bangalore,Mumbai,DEV48000,DEV48000,0,1,0,1
U02439,2025-03-02T13:39:00,citizen,general_info,finance,web_portal,desktop_client,17.0,35.06,161.5,0.0,13,0,32,Pune,Pune,DEV55647,DEV55647,0,0,0,0
U01841,2025-03-19T09:58:00,gov_employee,identity_verification,defense,web_portal,mobile,13.0,96.48,5.92,0.0,15,5,24,Bangalore,Bangalore,DEV90986,DEV90986,0,0,0,1
U00502,2025-02-19T10:03:00,citizen,tax_filing,general,mobile_app,mobile,9.0,110.09,131.44,0.0,17,0,27,Pune,Pune,DEV10207,DEV10207,0,0,0,0
U02399,2025-01-22T12:16:00,citizen,general_info,education,web_portal,desktop_client,9.0,368.44,18.2,0.0,9,0,33,Pune,Pune,DEV56514,DEV56514,0,0,0,0
U00108,2025-05-06T02:58:00,citizen,tax_filing,health,web_portal,browser,7.0,188.08,5.89,0.0,13,0,17,Delhi,Delhi,DEV70160,DEV70160,1,0,0,1
U00426,2025-02-03T08:57:00,gov_employee,tax_filing,general,mobile_app,desktop_client,13.0,43.18,80.59,0.0,22,0,24,Hyderabad,Hyderabad,DEV14648,DEV14648,0,0,0,0
U00634,2025-01-04T10:32:00,citizen,identity_verification,health,web_portal,browser,11.0,308.97,15.72,0.0,19,0,20,Kolkata,Kolkata,DEV77169,DEV77169,0,0,0,0
U00296,2025-02-10T10:11:00,gov_employee,tax_filing,education,mobile_app,tablet,7.0,83.17,23.48,0.0,12,0,20,Bangalore,Bangalore,DEV46397,DEV46397,0,0,0,0
U02034,2025-01-21T07:24:00,citizen,general_info,general,web_portal,browser,12.0,317.81,62.07,0.0,16,0,29,Chennai,Chennai,DEV94433,DEV94433,0,0,0,0
U00100,2025-01-05T15:31:00,citizen,general_info,finance,mobile_app,mobile,13.0,241.24,149.03,517.76,16,1,25,Pune,Ahmedabad,DEV39375,DEV39375,0,1,0,1
U01620,2025-04-02T13:59:00,citizen,general_info,finance,web_portal,browser,15.0,64.17,5.66,1560.68,16,0,24,Bangalore,Kolkata,DEV66574,DEV66574,0,1,0,1
U01802,2025-02-02T07:42:00,citizen,benefits_application,education,mobile_app,browser,10.0,119.37,132.22,0.0,13,3,25,Mumbai,Mumbai,DEV87597,DEV87597,0,0,0,0
U00614,2025-06-28T07:41:00,admin,general_info,defense,mobile_app,mobile,6.0,217.73,4.13,0.0,21,0,29,Mumbai,Mumbai,DEV55506,DEV36201,0,0,1,0
U00944,2025-02-26T12:19:00,citizen,general_info,education,web_portal,desktop_client,9.0,226.22,21.28,621.55,16,0,23,Hyderabad,Mumbai,DEV24256,DEV24256,0,1,0,1
U00228,2025-06-12T03:33:00,admin,identity_verification,general,web_portal,browser,16.0,144.16,13.36,0.0,19,2,21,Mumbai,Mumbai,DEV26984,DEV26984,1,0,0,1
U02041,2025-04-22T21:03:00,admin,benefits_application,general,mobile_app,mobile,13.0,198.34,23.89,0.0,9,1,20,Hyderabad,Hyderabad,DEV58877,DEV58877,0,0,0,0
U00730,2025-03-26T17:52:00,gov_employee,identity_verification,general,mobile_app,mobile,10.0,143.59,17.86,0.0,14,0,28,Delhi,Delhi,DEV40373,DEV40373,0,0,0,0
U00877,2025-02-27T16:40:00,citizen,tax_filing,general,web_portal,browser,15.0,206.29,33.91,0.0,14,1,28,Delhi,Delhi,DEV95867,DEV95867,0,0,0,0
U01358,2025-02-13T05:38:00,citizen,tax_filing,defense,web_portal,mobile,4.0,151.31,89.83,0.0,18,5,30,Delhi,Delhi,DEV30470,DEV30470,1,0,0,2
U00729,2025-01-24T12:42:00,citizen,general_info,general,web_portal,tablet,15.0,159.1,44.38,0.0,15,0,20,Chennai,Chennai,DEV27154,DEV27154,0,0,0,0
U00841,2025-03-26T09:24:00,gov_employee,benefits_application,health,mobile_app,browser,16.0,332.16,46.35,0.0,17,0,24,Chennai,Chennai,DEV79561,DEV79561,0,0,0,0
U00896,2025-02-21T13:01:00,gov_employee,benefits_application,finance,mobile_app,browser,18.0,241.83,24.95,0.0,13,0,25,Delhi,Delhi,DEV40908,DEV40908,0,0,0,0
U02293,2025-05-14T23:26:00,citizen,tax_filing,general,web_portal,browser,19.0,118.35,6.24,0.0,12,0,27,Kolkata,Kolkata,DEV48737,DEV48737,1,0,0,1
U02112,2025-04-28T10:32:00,citizen,tax_filing,general,mobile_app,browser,10.0,260.69,4.43,1739.56,14,0,31,Delhi,Bangalore,DEV65612,DEV65612,0,1,0,1
U01027,2025-03-30T07:12:00,gov_employee,license_renewal,defense,web_portal,desktop_client,9.0,117.5,16.13,0.0,15,0,22,Pune,Pune,DEV65612,DEV65612,0,0,0,0
U00295,2025-05-07T01:24:00,citizen,benefits_application,health,mobile_app,tablet,15.0,197.27,0.5,0.0,8,0,26,Pune,Pune,DEV21664,DEV21664,1,0,0,1
U02082,2025-05-02T03:57:00,citizen,benefits_application,general,web_portal,mobile,17.0,449.19,10.83,915.02,23,0,35,Pune,Chennai,DEV23266,DEV23266,1,1,0,2
U02446,2025-06-28T10:05:00,gov_employee,benefits_application,finance,web_portal,desktop_client,18.0,446.68,84.13,0.0,19,0,27,Ahmedabad,Ahmedabad,DEV78126,DEV78126,0,0,0,0
U00939,2025-04-14T17:21:00,gov_employee,tax_filing,finance,mobile_app,browser,11.0,,61.0,0.0,18,0,23,Chennai,Chennai,DEV13765,DEV13765,0,0,0,0
U02487,2025-05-13T09:24:00,gov_employee,license_renewal,health,web_portal,tablet,13.0,70.16,21.43,0.0,14,0,18,Bangalore,Bangalore,DEV38974,DEV64471,0,0,1,0
U01584,2025-03-25T08:59:00,citizen,general_info,education,web_portal,mobile,,152.42,97.49,0.0,13,0,31,Ahmedabad,Ahmedabad,DEV32785,DEV32785,0,0,0,0
U00309,2025-05-29T10:28:00,admin,general_info,general,web_portal,browser,11.0,208.34,26.72,0.0,17,0,26,Chennai,Chennai,DEV67134,DEV67134,0,0,0,0
U01438,2025-01-09T13:53:00,gov_employee,tax_filing,education,mobile_app,browser,8.0,359.83,48.72,1033.45,9,0,27,Mumbai,Chennai,DEV86106,DEV86106,0,1,0,1
U00044,2025-06-06T18:09:00,citizen,tax_filing,general,mobile_app,browser,12.0,83.88,146.59,0.0,14,0,27,Ahmedabad,Ahmedabad,DEV36736,DEV36736,0,0,0,0
U02384,2025-01-27T02:51:00,citizen,tax_filing,education,mobile_app,mobile,12.0,74.16,56.09,0.0,10,1,22,Hyderabad,Hyderabad,DEV91383,DEV15607,1,0,1,2
U01613,2025-02-07T15:13:00,citizen,general_info,finance,web_portal,browser,12.0,514.66,50.06,0.0,12,0,21,Kolkata,Kolkata,DEV92464,DEV92464,0,0,0,0
U00042,2025-03-12T00:51:00,admin,general_info,general,web_portal,browser,15.0,89.66,102.48,0.0,14,0,32,Kolkata,Kolkata,DEV72003,DEV72003,1,0,0,1
U00157,2025-02-12T14:17:00,admin,tax_filing,finance,mobile_app,mobile,14.0,436.3,10.64,1618.63,11,0,30,Ahmedabad,Kolkata,DEV59407,DEV59407,0,1,0,2
U00997,2025-02-17T09:39:00,gov_employee,identity_verification,general,mobile_app,browser,13.0,176.39,34.69,0.0,11,0,23,Hyderabad,Hyderabad,DEV54049,DEV54049,0,0,0,0
U02035,2025-06-14T09:29:00,citizen,tax_filing,general,web_portal,mobile,7.0,279.69,31.27,0.0,20,3,20,Pune,Pune,DEV89286,DEV89286,0,0,0,0
U00197,2025-02-07T09:44:00,citizen,general_info,education,web_portal,mobile,16.0,201.41,83.75,0.0,14,0,27,Pune,Pune,DEV98869,DEV98869,0,0,0,0
U00225,2025-05-08T19:30:00,gov_employee,benefits_application,general,web_portal,mobile,8.0,190.28,53.83,0.0,15,0,18,Ahmedabad,Ahmedabad,DEV15951,DEV15951,0,0,0,0
U02044,2025-01-24T11:06:00,citizen,license_renewal,education,web_portal,mobile,19.0,188.92,133.96,0.0,25,0,25,Bangalore,Bangalore,DEV16256,DEV16256,0,0,0,0
U01747,2025-06-11T04:36:00,gov_employee,identity_verification,finance,web_portal,browser,9.0,257.46,25.3,0.0,12,0,26,Pune,Pune,DEV59756,DEV59756,1,0,0,1
U01694,2025-02-23T17:03:00,citizen,general_info,finance,web_portal,browser,11.0,70.39,37.6,0.0,23,0,29,Delhi,Delhi,DEV79093,DEV79093,0,0,0,0
U00263,2025-03-25T14:57:00,citizen,general_info,defense,web_portal,mobile,16.0,369.89,11.61,0.0,20,0,16,Hyderabad,Hyderabad,DEV30806,DEV30806,0,0,0,0
U00489,2025-02-17T08:33:00,citizen,tax_filing,health,web_portal,browser,7.0,166.82,118.08,0.0,14,0,35,Hyderabad,Hyderabad,DEV17421,DEV17421,0,0,0,0
U00675,2025-03-30T02:35:00,citizen,tax_filing,general,api,mobile,9.0,87.63,113.5,0.0,17,5,11,Chennai,Chennai,DEV81906,DEV81906,1,0,0,2
U00248,2025-04-17T11:00:00,gov_employee,general_info,finance,web_portal,browser,13.0,208.74,4.78,0.0,19,0,19,Ahmedabad,Ahmedabad,DEV70279,DEV70279,0,0,0,0
U02056,2025-02-17T11:15:00,gov_employee,general_info,general,mobile_app,tablet,19.0,164.94,51.77,0.0,17,0,25,Mumbai,Mumbai,DEV30936,DEV18493,0,0,1,0
U01460,2025-06-18T08:19:00,citizen,identity_verification,finance,web_portal,mobile,13.0,124.61,3.9,0.0,7,3,23,Pune,Pune,DEV31029,DEV31029,0,0,0,0
U00927,2025-04-21T05:43:00,gov_employee,benefits_application,finance,web_portal,mobile,20.0,253.77,16.12,0.0,19,0,27,Hyderabad,Hyderabad,DEV47635,DEV10389,1,0,1,2
U00584,2025-02-06T08:36:00,gov_employee,general_info,general,web_portal,desktop_client,13.0,307.61,7.0,0.0,27,0,32,Hyderabad,Hyderabad,DEV48787,DEV48787,0,0,0,0
U01091,2025-06-07T18:05:00,citizen,tax_filing,health,web_portal,browser,18.0,342.48,57.98,0.0,13,0,29,Delhi,Delhi,DEV42101,DEV42101,0,0,0,0
U00474,2025-06-15T20:00:00,citizen,tax_filing,general,mobile_app,browser,9.0,200.37,14.72,0.0,15,0,24,Mumbai,Mumbai,DEV33171,DEV33171,0,0,0,0
U00412,2025-01-26T10:19:00,gov_employee,benefits_application,health,web_portal,browser,16.0,135.36,64.74,0.0,11,0,31,Hyderabad,Hyderabad,DEV82668,DEV80326,0,0,1,0
U01537,2025-06-14T03:26:00,admin,benefits_application,health,mobile_app,browser,10.0,116.73,53.94,0.0,11,0,33,Delhi,Delhi,DEV83790,DEV67204,1,0,1,1
U01224,2025-04-16T23:26:00,gov_employee,benefits_application,finance,mobile_app,browser,11.0,67.16,26.0,0.0,9,0,21,Hyderabad,Hyderabad,DEV96700,DEV96700,1,0,0,1
U01985,2025-03-23T22:03:00,citizen,general_info,education,mobile_app,mobile,10.0,72.88,4.11,0.0,14,0,28,Ahmedabad,Ahmedabad,DEV77067,DEV77067,1,0,0,1
U00464,2025-04-26T22:18:00,admin,benefits_application,general,web_portal,mobile,5.0,376.03,175.17,0.0,12,0,20,Mumbai,Mumbai,DEV41348,DEV41348,1,0,0,0
U01167,2025-03-19T07:27:00,gov_employee,tax_filing,finance,web_portal,browser,16.0,252.29,234.11,0.0,18,0,23,Bangalore,Bangalore,DEV33576,DEV33576,0,0,0,0
U00417,2025-03-09T09:17:00,gov_employee,license_renewal,education,web_portal,browser,8.0,231.03,62.72,621.55,20,1,27,Hyderabad,Mumbai,DEV35731,DEV84131,0,1,1,1
U00975,2025-05-25T05:33:00,citizen,identity_verification,defense,mobile_app,browser,,,21.97,0.0,21,3,25,Delhi,Delhi,DEV30025,DEV30025,1,0,0,1
U01172,2025-05-24T10:30:00,citizen,benefits_application,defense,web_portal,mobile,8.0,150.67,3.6,0.0,16,0,29,Bangalore,Bangalore,DEV29036,DEV65798,0,0,1,0
U00360,2025-06-21T11:13:00,admin,general_info,general,web_portal,mobile,16.0,177.58,34.73,0.0,17,0,31,Kolkata,Kolkata,DEV70582,DEV28787,0,0,1,0
U01743,2025-05-17T08:20:00,citizen,general_info,general,web_portal,mobile,10.0,468.03,13.07,1033.45,16,3,28,Chennai,Mumbai,DEV34570,DEV34570,0,1,0,1
U00427,2025-04-08T16:45:00,citizen,benefits_application,education,mobile_app,browser,9.0,349.83,2.48,0.0,14,0,25,Bangalore,Bangalore,DEV80135,DEV80135,0,0,0,0
U00298,2025-05-28T10:47:00,gov_employee,identity_verification,defense,web_portal,tablet,14.0,86.17,31.27,0.0,14,0,25,Bangalore,Bangalore,DEV63276,DEV63276,0,0,0,0
